Commune;Population standardisée par la consommation de soins de médecine générale par tranche d'âge;APL aux médecins généralistes
59402;439,7730548;2,638035048
59403;480,7835199;3,185222996
59405;542,4732121;4,855884554
59406;1510,821989;3,908823174
59407;2424,474232;2,832873668
59408;19866,77299;5,198041062
59409;2154,460434;3,654299504
59410;299,7004681;4,484141194
59411;577,5728207;4,111294183
59412;4912,649513;4,274154305
59413;226,4154566;3,103005076
59414;2576,339789;4,359025379
59415;1562,789023;3,128496051
59416;1393,303683;4,027084628
59418;63,17058397;0,9817566
59419;13480,79845;6,795428022
59420;629,5526342;3,512344445
59421;1218,710711;4,399720508
59422;1299,591796;4,60654369
59423;300,9104263;3,713273509
59424;10179,19833;7,096623284
59425;675,3532244;3,290126646
59426;3915,147009;4,357878706
59427;2675,354704;6,64825045
59428;1101,538599;4,084465089
59429;7435,163393;5,493678849
59430;517,9824291;4,682733192
59431;911,6561437;3,715319096
59432;1301,820057;4,427871617
59433;2522,011169;4,299684651
59434;770,1835632;3,185386832
59435;868,8616247;5,829341511
59436;768,5541222;4,128180976
59437;292,2620627;3,060430634
59438;710,7617065;4,611697463
59439;669,8855432;2,94984412
59440;266,606032;3,52156459
59441;366,435282;3,260525459
59442;891,4892614;4,466560029
59443;1204,039839;2,965584643
59444;609,6764951;4,731336334
59445;8582,697307;5,444105022
59446;460,5673856;2,071673177
59447;8531,792305;5,421209251
59448;634,7554275;3,619344894
59449;546,7009185;4,983946888
59450;5291,221674;3,977543802
59451;653,1797949;2,725786503
59452;502,035726;3,333999762
59453;963,2128667;2,25228683
59454;5882,604307;6,702419003
59455;8190,916561;4,588879806
59456;886,9731957;4,516930405
59457;4779,255607;4,769818275
59458;301,7357022;3,58311406
59459;4721,045153;5,033219381
59461;928,3237463;3,085049781
59462;2158,095425;3,193000144
59463;750,8476293;3,802886803
59464;2757,12503;5,99511348
59465;2474,457783;3,795893316
59466;411,8898751;3,366713006
59467;354,2313468;5,074286175
59468;2044,722782;6,178137876
59469;1926,097934;4,754731605
59470;834,6921307;3,89842701
59471;295,7736732;3,387103483
59472;1083,345382;4,28470053
59473;2180,109291;5,051268974
59474;3244,447224;3,251063961
59475;4041,451958;4,026495488
59476;1072,201316;3,954936919
59477;3039,142719;4,76309903
59478;890,6996533;3,759358322
59479;5112,598016;3,365778297
59480;6640,639093;4,877810841
59481;134,0379848;3,929082548
59482;6169,866208;2,740534973
59483;1779,011145;5,245158651
59484;2677,439046;5,860238322
59485;1382,625778;7,108196611
59486;2348,756829;4,057999185
59487;4162,669406;3,078601661
59488;184,3772119;4,817739109
59489;12360,18339;6,397785897
59490;587,5381732;3,186163443
59491;224,4040635;3,803876155
59492;170,5956813;3,464115218
59493;2318,62188;2,851273066
59494;253,8372746;2,9907555
59495;2091,890538;4,438241962
59496;361,6595613;4,419090123
59497;1923,542797;2,574986396
59498;370,8604295;3,5838024
59499;1411,330924;5,489130326
59500;1469,737138;4,240395473
59501;180,9476714;3,905557032
59502;3718,025868;4,380190137
59503;724,3040791;5,010052631
59504;446,8598996;2,897678347
59505;18680,94793;7,243512462
59506;13142,79091;6,421972184
59507;6145,496007;4,593553191
59508;1856,993571;5,594636115
59509;90168,29852;5,810673844
59511;451,9700892;4,365096761
59512;3999,518357;4,053841162
59513;624,9456602;7,148112525
59514;872,2319905;2,714598816
59515;792,0368277;3,541464316
59516;443,3189935;3,585501538
59517;1737,4866;4,338442922
59518;1450,763658;3,741603075
59519;464,9536649;3,905389231
59520;1849,133928;2,289760248
59521;2780,589287;5,90633219
59522;5530,172035;3,794625825
59523;2970,245193;3,854438534
59524;15931,28284;4,739828546
59525;12186,10666;4,476679589
59526;1559,134731;3,877205394
59527;365,243148;4,463251489
59528;357,7512816;4,291169644
59529;337,4862556;2,903350917
59530;289,2506616;3,636380334
59531;1629,760143;4,550777321
59532;815,3491974;4,223387437
59533;1711,051765;3,020308973
59534;828,4196835;3,617145978
59535;518,1270113;3,414777312
59536;455,3326585;3,24328249
59537;935,7464562;2,664778283
59538;1010,684074;3,810890255
59539;485,183303;4,476582785
59541;1126,187724;4,224400398
59542;11334,68515;5,477506673
59543;1202,974703;2,814091074
59544;1183,469415;4,044987465
59545;877,7641705;4,223388462
59546;609,9190481;3,600787537
59547;289,7169612;3,538089053
59548;2851,780274;5,981341325
59549;1677,129199;4,650444248
59550;201,1662578;3,611983961
59551;5615,030891;4,755382336
59552;556,3454585;4,997868434
59553;1400,148996;3,343612329
59554;272,9644638;2,302458146
59555;2320,439681;6,304154545
59556;1797,109539;3,452698594
59557;1951,9402;5,433014565
59558;12146,37017;5,502560055
59559;548,5419868;4,629603235
59560;241,0736667;5,758913294
59562;3095,484749;9,039587487
59563;643,4572169;2,985251724
59564;4507,334219;5,868949185
59565;394,5947171;3,908710822
59566;426,4762248;4,218236452
59567;15400,28931;6,091943786
59568;970,5229273;4,945261863
59569;4368,802041;4,176141632
59570;1853,536888;3,481408171
59571;133,8833815;3,340365744
59572;11985,1956;4,394468831
59573;400,9577488;3,266084423
59574;1743,73952;3,467106101
59575;659,7010216;4,025899283
59576;1714,292117;3,568157095
59577;1323,961197;3,738835153
59578;4437,522858;4,745482826
59579;3627,463989;5,556331597
59580;886,8570033;5,143763731
59581;475,6925923;3,351922246
59582;961,541878;2,185705794
59583;3380,598311;5,070732601
59584;6043,384915;3,737968505
59585;531,1584273;4,037209713
59586;8287,98407;5,453558158
59587;2797,076746;5,738183459
59588;874,6334535;4,054204942
59589;809,1323531;4,234797144
59590;3817,327102;3,612344849
59591;729,9337164;3,680922862
59592;1062,165693;4,15149056
59593;511,5000474;3,808416825
59594;488,6373818;4,839617843
59595;611,3640081;3,909795075
59596;3897,742769;3,94217316
59597;91664,28588;4,563440938
59598;835,7914492;4,683594485
59599;2872,000868;2,489735907
59600;1359,453895;4,441737349
59601;6062,509551;4,180006801
59602;812,9776507;4,678365064
59603;1351,489668;3,924859067
59604;41747,85911;4,608721029
59605;482,3379668;3,986067273
59606;1055,56;3,607332796
59607;1575,7027;10,45287581
59608;1000,337801;4,394699206
59609;2428,825324;6,042204362
59610;496,8728214;3,058669068
59611;1420,622332;5,770588241
59612;1530,987128;4,617767097
59613;2494,677785;5,309077423
59614;10310,89343;3,996160359
59615;607,2529115;4,260452426
59616;818,2418204;2,333716354
59617;1023,011416;3,664094785
59618;620,2943982;3,199058004
59619;1260,996719;3,346120863
59620;687,8158788;3,665908528
59622;2128,289015;3,27289477
59623;399,2346221;3,476117262
59624;1286,094911;4,456649164
59625;970,0783527;1,832773461
59626;566,5269784;2,586871683
59627;1355,508525;5,56130592
59628;2550,987692;3,684588757
59629;2129,875946;3,16064413
59630;5531,449379;4,365580559
59631;283,0541632;1,392316768
59632;804,8641277;5,077123943
59633;371,8019437;4,362490989
59634;10800,72805;6,959582829
59635;1270,127773;4,034078535
59636;1191,21016;2,455079638
59637;1059,283603;4,881782463
59638;745,1565108;4,537719831
59639;2007,419228;3,436880959
59640;550,2410591;3,156415214
59641;232,9239998;2,908776116
59642;599,0726059;2,781614616
59643;20275,20147;4,319369375
59645;2589,30053;3,170733453
59646;14430,61357;4,391981177
59647;231,8195758;4,059702566
59648;39767,79016;4,870219621
59649;1649,988154;5,732437971
59650;371,8249442;3,3654087
59651;7481,875965;5,325336009
59652;7186,574787;5,679397248
59653;236,5253894;3,785078922
59654;5192,457138;3,68004212
59655;586,9844558;3,042594221
59656;469,4434521;4,900601429
59657;2950,084551;4,140212619
59658;2945,680681;4,031064654
59659;148,3920135;2,480807448
59660;1250,416537;3,266362982
59661;5706,7825;3,276958448
59662;283,6219075;2,691681191
59663;261,3986688;3,345010418
59664;1478,238118;3,208959714
59665;213,4550789;2,946496534
59666;1691,60631;3,248023834
59667;505,5448833;4,147698663
59668;1263,690098;3,006346534
59669;634,00673;2,991258343
59670;778,7577441;3,21048227
60001;486,6116403;2,901176471
60002;392,6041044;3,91266368
60003;810,5216261;1,705862776
60004;1196,74555;3,502569039
60005;2964,942615;2,126366373
60006;403,0964142;2,628333628
60007;1542,855588;5,840649352
60008;1688,59522;2,411381737
60009;376,0335914;3,449222716
60010;3085,888871;1,879530089
60011;1400,834293;2,340582637
60012;175,9440341;3,704898757
60013;1168,110289;2,37161133
60014;262,6827431;1,673844955
60015;1136,497947;3,144638377
60016;397,9765708;2,891906194
60017;317,4786485;1,39053337
60019;515,0440513;2,937271265
60020;707,6749568;4,10207713
60021;551,1946667;4,23509893
60022;791,2452839;4,517025474
60023;2006,06718;3,042473671
60024;561,3234664;3,287596548
60025;510,6576301;2,573126646
60026;497,2875192;3,644095824
60027;2877,648848;1,665332533
60028;537,9310263;3,136279591
60029;260,5102909;2,251801718
60030;705,1621863;1,280748554
60031;909,4667828;3,4887019
60032;1127,967542;2,369991676
60033;250,688615;3,21201832
60034;363,0581212;3,551291721
60035;516,9367886;2,768620735
60036;472,575587;3,215985333
60037;622,4520944;3,572518607
60039;2067,909695;2,365189914
60040;1467,788719;3,10155729
60041;625,9992078;2,538558574
60042;1631,920984;2,097024571
60043;536,5450816;3,004431215
60044;302,6057557;2,073711157
60045;746,9150715;1,382872686
60046;244,5371515;3,523287127
60047;134,9575721;2,611202294
60048;347,4799288;3,482865122
60049;200,1551656;2,661407703
60050;98,89955392;2,762432159
60051;635,1165017;4,496974272
60052;861,998664;1,278335615
60053;335,9836235;3,118716148
60054;68,99783119;2,56219563
60055;54752,41279;4,276376894
60056;235,3373178;4,22445866
60057;215,732521;3,195854469
60058;580,7746033;2,033740717
60059;94,14096182;3,170108966
60060;307,7169775;2,854414681
60061;780,2613138;2,800747099
60062;983,2090369;3,184984273
60063;1600,544587;2,94505201
60064;217,7691971;2,774672925
60065;1033,208878;2,898919082
60066;3043,182685;2,600046132
60067;1094,240364;2,469197144
60068;440,8048242;4,184776514
60069;172,7041868;2,790006101
60070;299,4937824;2,329254782
60071;567,4182126;2,4246459
60072;1173,536167;2,626916797
60073;142,6950048;3,947301281
60074;538,4216459;2,991258343
60075;338,138985;2,985612361
60076;88,44974778;3,38558563
60077;907,0178121;2,428786789
60078;458,3026306;2,379448033
60079;803,8178787;2,939615147
60081;1005,352608;2,30207817
60082;173,8824002;2,459060467
60083;198,5562922;3,475360389
60084;2124,072393;3,992123041
60085;322,7719338;2,149722185
60086;4611,20764;2,069562787
60087;400,0627167;2,265015612
60088;377,607542;2,19681679
60089;374,5017789;1,887829166
60090;208,6492307;1,462355683
60091;457,0575614;3,591426729
60092;285,2452839;2,503363289
60093;349,176778;2,8733097
60094;213,387704;1,963602467
60095;158,6158439;3,022894232
60097;160,5899406;3,142014807
60098;103,6149507;2,379370658
60099;593,0969184;2,225915478
60100;1898,421027;2,837761719
60101;4080,36698;3,053816694
60102;4412,677809;3,696175834
60103;393,0613138;2,644071916
60104;2565,439921;3,219015513
60105;3041,662798;3,357736976
60106;292,3248619;3,439245115
60107;251,8081595;2,836614704
60108;236,2689429;2,870164896
60109;165,6451467;2,969587947
60110;327,4724622;3,06193572
60111;177,1389715;2,438362364
60112;149,8516902;3,154980874
60113;883,4018;2,379740275
60114;2905,034426;2,292136501
60115;295,8576669;3,602352269
60116;484,4127469;2,348345746
60117;1907,468419;2,596304544
60118;1116,168499;3,094488436
60119;163,0979575;3,771111413
60120;501,619159;2,386589698
60121;463,8797148;3,621499089
60122;300,1347045;3,560425951
60123;774,0966066;4,852229029
60124;497,9241525;3,101370192
60125;379,2747626;2,233032918
60126;210,8532842;2,493393826
60127;1465,498468;2,836874163
60128;1016,774547;2,889106829
60129;104,5421079;3,627414907
60130;190,3671612;3,425257667
60131;532,8521143;3,421510584
60132;2473,81331;3,868007993
60133;1576,122372;1,909925796
60134;484,7002301;4,151618444
60135;266,2470759;2,823173718
60136;909,0419714;3,692077021
60137;9709,299663;3,205571241
60138;309,6113015;2,538260646
60139;11032,93504;4,182420026
60140;2893,83401;4,024071918
60141;3406,35507;1,300351777
60142;162,8149856;1,341799185
60143;493,3629848;1,939552968
60144;409,5120633;3,215985333
60145;858,3157425;2,168792679
60146;389,9361144;2,537887892
60147;1971,370865;3,838728675
60148;1167,769863;4,271094044
60149;3367,852656;4,590242889
60150;223,5785703;3,630955337
60151;104,3203009;2,874148964
60152;1591,399673;2,678616447
60153;3895,733262;2,195703157
60154;2157,025229;4,233497311
60155;9934,38506;2,163583015
60156;248,8365163;3,313297744
60157;39241,09318;3,910312553
60158;666,9835187;3,082151708
60159;75,04562887;3,543154217
60160;322,6739259;1,756882806
60161;394,0529334;4,837214712
60162;863,737577;2,012268861
60163;507,869441;1,943177577
60164;1080,384324;4,507665801
60165;536,8821968;3,303641015
60166;196,5594766;3,43299332
60167;809,3541928;3,060893237
60168;641,8848308;3,535811165
60169;181,7261747;2,510403771
60170;3902,0737;3,123695315
60171;764,7655258;2,433492362
60172;192,0198848;2,428777063
60173;33099,51281;3,76596396
60174;14899,99198;3,320619357
60175;429,3970411;2,777079221
60176;3660,351081;3,368941984
60177;142,684247;4,142367933
60178;481,1960792;2,801514408
60179;911,7932365;2,819143172
60180;167,8182112;4,22183579
60181;251,3199978;3,410611933
60182;203,0618716;2,315270877
60183;1110,298177;2,224723955
60184;232,4030497;2,594518559
60185;945,0068731;2,136376769
60186;2136,246491;3,143074128
60187;992,4846742;2,127269289
60188;291,4499624;1,942590877
60189;616,2719182;3,835684916
60190;206,7597896;2,870264441
60191;220,2539552;2,532725531
60192;262,122715;3,496747656
60193;483,6554333;2,887690883
60194;954,2693629;1,694706444
60195;782,7816835;1,769538288
60196;391,3104152;2,870264441
60197;246,4562796;3,891187836
60198;383,8015685;4,391323316
60199;235,2159591;3,735286777
60200;445,4526665;2,96823332
60201;298,9540365;3,425257667
60203;53,61317127;1,722144496
60204;838,6288739;2,451038445
60205;288,799232;1,478540382
60206;137,649372;1,663375998
60207;522,2889526;1,649568571
60208;233,4399609;2,11508624
60209;599,047969;2,962393892
60210;1528,887791;2,336828187
60211;987,7967664;2,879154118
60212;201,1389902;1,713373023
60213;614,0101142;1,561245588
60214;168,3253133;3,448925078
60215;221,0986718;2,424364052
60216;1514,087928;2,586375915
60217;166,2463661;3,865552938
60218;478,3688305;2,438746996
60219;720,6993008;3,520867545
60220;532,860945;2,282493343
60221;3678,632489;2,569484053
60222;136,2528173;1,41847371
60223;768,0033569;2,161110671
60224;435,3211595;2,982208251
60225;210,271834;3,003794821
60226;461,4768228;1,33917471
60227;209,4875845;3,448121651
60228;495,4970866;2,767637583
60229;413,4930103;2,609011729
60230;459,6172566;3,799228242
60231;1404,028216;2,598974248
60232;2482,173302;2,55325867
60233;644,4389317;1,715255735
60234;192,9786866;2,575259781
60235;99,34105793;2,921042691
60236;1858,158462;2,783490273
60237;533,77805;1,422545495
60238;249,2298596;3,499093256
60239;337,6417519;1,93757746
60240;464,4006029;3,475320208
60241;170,6602021;2,735140061
60242;123,1947081;2,262678395
60243;2254,48788;2,918941626
60244;122,1211041;2,418067624
60245;199,4796007;3,99044739
60247;189,7211303;1,905587788
60248;456,8301682;3,762923523
60249;264,267833;2,853859537
60250;488,1563688;2,699024069
60251;457,3352;3,616954317
60252;520,1325249;2,476340499
60253;327,4901605;3,160936113
60254;1216,306295;1,032526989
60255;415,2015744;1,756020062
60256;162,5560976;2,738818032
60257;874,1378115;1,938370807
60258;623,9371561;3,37243557
60259;475,3146488;2,674945317
60260;245,3233454;4,022446022
60261;248,3363737;3,306707212
60262;496,277292;3,359436706
60263;913,0259791;3,611766547
60264;154,2280731;3,001427888
60265;337,1572413;2,993916238
60267;342,8123326;4,234265803
60268;322,0158861;3,015935544
60269;98,15422693;2,836410151
60270;624,851912;2,494829907
60271;551,1498687;3,629573877
60272;367,9252153;3,035856908
60273;212,9798958;2,258379412
60274;206,2230981;3,056368514
60275;1416,622357;3,665771425
